complaint_id,text,language,category,department,priority,template_group
HIN_0613,यह बहुत जरूरी है: मुझे मिला हुआ उत्पाद खराब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_01
HIN_0614,यह बहुत जरूरी है: मुझे मिला हुआ उत्पाद खराब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_01
HIN_0615,यह बहुत जरूरी है: मुझे मिला हुआ उत्पाद खराब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_01
HIN_0616,सामान काम नहीं कर रहा है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0617,सामान काम नहीं कर रहा है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0618,सामान काम नहीं कर रहा है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0619,"नमस्ते, सामान काम नहीं कर रहा है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0620,"नमस्ते, सामान काम नहीं कर रहा है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0621,"नमस्ते, सामान काम नहीं कर रहा है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0622,"कृपया मदद करें, सामान काम नहीं कर रहा है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0623,"कृपया मदद करें, सामान काम नहीं कर रहा है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0624,"कृपया मदद करें, सामान काम नहीं कर रहा है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0625,मुझे सहायता चाहिए क्योंकि सामान काम नहीं कर रहा है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0626,मुझे सहायता चाहिए क्योंकि सामान काम नहीं कर रहा है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0627,मुझे सहायता चाहिए क्योंकि सामान काम नहीं कर रहा है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0628,यह बहुत जरूरी है: सामान काम नहीं कर रहा है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0629,यह बहुत जरूरी है: सामान काम नहीं कर रहा है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0630,यह बहुत जरूरी है: सामान काम नहीं कर रहा है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_02
HIN_0631,मुझे गलत उत्पाद भेजा गया।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0632,मुझे गलत उत्पाद भेजा गया। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0633,मुझे गलत उत्पाद भेजा गया। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0634,"नमस्ते, मुझे गलत उत्पाद भेजा गया।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0635,"नमस्ते, मुझे गलत उत्पाद भेजा गया। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0636,"नमस्ते, मुझे गलत उत्पाद भेजा गया। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0637,"कृपया मदद करें, मुझे गलत उत्पाद भेजा गया।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0638,"कृपया मदद करें, मुझे गलत उत्पाद भेजा गया। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0639,"कृपया मदद करें, मुझे गलत उत्पाद भेजा गया। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0640,मुझे सहायता चाहिए क्योंकि मुझे गलत उत्पाद भेजा गया।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0641,मुझे सहायता चाहिए क्योंकि मुझे गलत उत्पाद भेजा गया। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0642,मुझे सहायता चाहिए क्योंकि मुझे गलत उत्पाद भेजा गया। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0643,यह बहुत जरूरी है: मुझे गलत उत्पाद भेजा गया।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0644,यह बहुत जरूरी है: मुझे गलत उत्पाद भेजा गया। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0645,यह बहुत जरूरी है: मुझे गलत उत्पाद भेजा गया। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_03
HIN_0646,उत्पाद उसके विवरण से मेल नहीं खाता।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0647,उत्पाद उसके विवरण से मेल नहीं खाता। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0648,उत्पाद उसके विवरण से मेल नहीं खाता। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0649,"नमस्ते, उत्पाद उसके विवरण से मेल नहीं खाता।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0650,"नमस्ते, उत्पाद उसके विवरण से मेल नहीं खाता। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0651,"नमस्ते, उत्पाद उसके विवरण से मेल नहीं खाता। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0652,"कृपया मदद करें, उत्पाद उसके विवरण से मेल नहीं खाता।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0653,"कृपया मदद करें, उत्पाद उसके विवरण से मेल नहीं खाता। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0654,"कृपया मदद करें, उत्पाद उसके विवरण से मेल नहीं खाता। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0655,मुझे सहायता चाहिए क्योंकि उत्पाद उसके विवरण से मेल नहीं खाता।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0656,मुझे सहायता चाहिए क्योंकि उत्पाद उसके विवरण से मेल नहीं खाता। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0657,मुझे सहायता चाहिए क्योंकि उत्पाद उसके विवरण से मेल नहीं खाता। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0658,यह बहुत जरूरी है: उत्पाद उसके विवरण से मेल नहीं खाता।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0659,यह बहुत जरूरी है: उत्पाद उसके विवरण से मेल नहीं खाता। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0660,यह बहुत जरूरी है: उत्पाद उसके विवरण से मेल नहीं खाता। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_04
HIN_0661,पैकेज में एक जरूरी सामान गायब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0662,पैकेज में एक जरूरी सामान गायब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0663,पैकेज में एक जरूरी सामान गायब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0664,"नमस्ते, पैकेज में एक जरूरी सामान गायब है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0665,"नमस्ते, पैकेज में एक जरूरी सामान गायब है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0666,"नमस्ते, पैकेज में एक जरूरी सामान गायब है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0667,"कृपया मदद करें, पैकेज में एक जरूरी सामान गायब है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0668,"कृपया मदद करें, पैकेज में एक जरूरी सामान गायब है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0669,"कृपया मदद करें, पैकेज में एक जरूरी सामान गायब है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0670,मुझे सहायता चाहिए क्योंकि पैकेज में एक जरूरी सामान गायब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0671,मुझे सहायता चाहिए क्योंकि पैकेज में एक जरूरी सामान गायब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0672,मुझे सहायता चाहिए क्योंकि पैकेज में एक जरूरी सामान गायब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0673,यह बहुत जरूरी है: पैकेज में एक जरूरी सामान गायब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0674,यह बहुत जरूरी है: पैकेज में एक जरूरी सामान गायब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0675,यह बहुत जरूरी है: पैकेज में एक जरूरी सामान गायब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_05
HIN_0676,उत्पाद के कुछ हिस्से टूटे हुए हैं।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0677,उत्पाद के कुछ हिस्से टूटे हुए हैं। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0678,उत्पाद के कुछ हिस्से टूटे हुए हैं। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0679,"नमस्ते, उत्पाद के कुछ हिस्से टूटे हुए हैं।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0680,"नमस्ते, उत्पाद के कुछ हिस्से टूटे हुए हैं। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0681,"नमस्ते, उत्पाद के कुछ हिस्से टूटे हुए हैं। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0682,"कृपया मदद करें, उत्पाद के कुछ हिस्से टूटे हुए हैं।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0683,"कृपया मदद करें, उत्पाद के कुछ हिस्से टूटे हुए हैं। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0684,"कृपया मदद करें, उत्पाद के कुछ हिस्से टूटे हुए हैं। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0685,मुझे सहायता चाहिए क्योंकि उत्पाद के कुछ हिस्से टूटे हुए हैं।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0686,मुझे सहायता चाहिए क्योंकि उत्पाद के कुछ हिस्से टूटे हुए हैं। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0687,मुझे सहायता चाहिए क्योंकि उत्पाद के कुछ हिस्से टूटे हुए हैं। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0688,यह बहुत जरूरी है: उत्पाद के कुछ हिस्से टूटे हुए हैं।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0689,यह बहुत जरूरी है: उत्पाद के कुछ हिस्से टूटे हुए हैं। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0690,यह बहुत जरूरी है: उत्पाद के कुछ हिस्से टूटे हुए हैं। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_06
HIN_0691,उत्पाद की गुणवत्ता बहुत खराब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0692,उत्पाद की गुणवत्ता बहुत खराब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0693,उत्पाद की गुणवत्ता बहुत खराब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0694,"नमस्ते, उत्पाद की गुणवत्ता बहुत खराब है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0695,"नमस्ते, उत्पाद की गुणवत्ता बहुत खराब है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0696,"नमस्ते, उत्पाद की गुणवत्ता बहुत खराब है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0697,"कृपया मदद करें, उत्पाद की गुणवत्ता बहुत खराब है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0698,"कृपया मदद करें, उत्पाद की गुणवत्ता बहुत खराब है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0699,"कृपया मदद करें, उत्पाद की गुणवत्ता बहुत खराब है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0700,मुझे सहायता चाहिए क्योंकि उत्पाद की गुणवत्ता बहुत खराब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0701,मुझे सहायता चाहिए क्योंकि उत्पाद की गुणवत्ता बहुत खराब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0702,मुझे सहायता चाहिए क्योंकि उत्पाद की गुणवत्ता बहुत खराब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0703,यह बहुत जरूरी है: उत्पाद की गुणवत्ता बहुत खराब है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0704,यह बहुत जरूरी है: उत्पाद की गुणवत्ता बहुत खराब है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0705,यह बहुत जरूरी है: उत्पाद की गुणवत्ता बहुत खराब है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_07
HIN_0706,मुझे एक्सपायर हो चुका उत्पाद मिला।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0707,मुझे एक्सपायर हो चुका उत्पाद मिला। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0708,मुझे एक्सपायर हो चुका उत्पाद मिला। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0709,"नमस्ते, मुझे एक्सपायर हो चुका उत्पाद मिला।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0710,"नमस्ते, मुझे एक्सपायर हो चुका उत्पाद मिला। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0711,"नमस्ते, मुझे एक्सपायर हो चुका उत्पाद मिला। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0712,"कृपया मदद करें, मुझे एक्सपायर हो चुका उत्पाद मिला।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0713,"कृपया मदद करें, मुझे एक्सपायर हो चुका उत्पाद मिला। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0714,"कृपया मदद करें, मुझे एक्सपायर हो चुका उत्पाद मिला। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0715,मुझे सहायता चाहिए क्योंकि मुझे एक्सपायर हो चुका उत्पाद मिला।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0716,मुझे सहायता चाहिए क्योंकि मुझे एक्सपायर हो चुका उत्पाद मिला। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0717,मुझे सहायता चाहिए क्योंकि मुझे एक्सपायर हो चुका उत्पाद मिला। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0718,यह बहुत जरूरी है: मुझे एक्सपायर हो चुका उत्पाद मिला।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0719,यह बहुत जरूरी है: मुझे एक्सपायर हो चुका उत्पाद मिला। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0720,यह बहुत जरूरी है: मुझे एक्सपायर हो चुका उत्पाद मिला। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_08
HIN_0721,उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0722,उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0723,उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0724,"नमस्ते, उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0725,"नमस्ते, उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0726,"नमस्ते, उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0727,"कृपया मदद करें, उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0728,"कृपया मदद करें, उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0729,"कृपया मदद करें, उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0730,मुझे सहायता चाहिए क्योंकि उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0731,मुझे सहायता चाहिए क्योंकि उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0732,मुझे सहायता चाहिए क्योंकि उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0733,यह बहुत जरूरी है: उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0734,यह बहुत जरूरी है: उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0735,यह बहुत जरूरी है: उत्पाद का आकार या रंग मेरे ऑर्डर से अलग है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_09
HIN_0736,मुझे खाली पैकेज मिला है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0737,मुझे खाली पैकेज मिला है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0738,मुझे खाली पैकेज मिला है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0739,"नमस्ते, मुझे खाली पैकेज मिला है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0740,"नमस्ते, मुझे खाली पैकेज मिला है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0741,"नमस्ते, मुझे खाली पैकेज मिला है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0742,"कृपया मदद करें, मुझे खाली पैकेज मिला है।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0743,"कृपया मदद करें, मुझे खाली पैकेज मिला है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0744,"कृपया मदद करें, मुझे खाली पैकेज मिला है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0745,मुझे सहायता चाहिए क्योंकि मुझे खाली पैकेज मिला है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0746,मुझे सहायता चाहिए क्योंकि मुझे खाली पैकेज मिला है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0747,मुझे सहायता चाहिए क्योंकि मुझे खाली पैकेज मिला है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0748,यह बहुत जरूरी है: मुझे खाली पैकेज मिला है।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0749,यह बहुत जरूरी है: मुझे खाली पैकेज मिला है। कृपया इसे जल्दी हल करें।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0750,यह बहुत जरूरी है: मुझे खाली पैकेज मिला है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Product Issue,Product Support,High,Hindi_Product Issue_10
HIN_0751,मैं इस उत्पाद को वापस करना चाहती हूँ।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0752,मैं इस उत्पाद को वापस करना चाहती हूँ। कृपया इसे जल्दी हल करें।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0753,मैं इस उत्पाद को वापस करना चाहती हूँ। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0754,"नमस्ते, मैं इस उत्पाद को वापस करना चाहती हूँ।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0755,"नमस्ते, मैं इस उत्पाद को वापस करना चाहती हूँ। कृपया इसे जल्दी हल करें।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0756,"नमस्ते, मैं इस उत्पाद को वापस करना चाहती हूँ। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0757,"कृपया मदद करें, मैं इस उत्पाद को वापस करना चाहती हूँ।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0758,"कृपया मदद करें, मैं इस उत्पाद को वापस करना चाहती हूँ। कृपया इसे जल्दी हल करें।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0759,"कृपया मदद करें, मैं इस उत्पाद को वापस करना चाहती हूँ। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0760,मुझे सहायता चाहिए क्योंकि मैं इस उत्पाद को वापस करना चाहती हूँ।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0761,मुझे सहायता चाहिए क्योंकि मैं इस उत्पाद को वापस करना चाहती हूँ। कृपया इसे जल्दी हल करें।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0762,मुझे सहायता चाहिए क्योंकि मैं इस उत्पाद को वापस करना चाहती हूँ। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0763,यह बहुत जरूरी है: मैं इस उत्पाद को वापस करना चाहती हूँ।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0764,यह बहुत जरूरी है: मैं इस उत्पाद को वापस करना चाहती हूँ। कृपया इसे जल्दी हल करें।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0765,यह बहुत जरूरी है: मैं इस उत्पाद को वापस करना चाहती हूँ। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_01
HIN_0766,मुझे खराब सामान का रिप्लेसमेंट चाहिए।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
HIN_0767,मुझे खराब सामान का रिप्लेसमेंट चाहिए। कृपया इसे जल्दी हल करें।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
HIN_0768,मुझे खराब सामान का रिप्लेसमेंट चाहिए। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
HIN_0769,"नमस्ते, मुझे खराब सामान का रिप्लेसमेंट चाहिए।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
HIN_0770,"नमस्ते, मुझे खराब सामान का रिप्लेसमेंट चाहिए। कृपया इसे जल्दी हल करें।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
HIN_0771,"नमस्ते, मुझे खराब सामान का रिप्लेसमेंट चाहिए। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
HIN_0772,"कृपया मदद करें, मुझे खराब सामान का रिप्लेसमेंट चाहिए।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_02
