complaint_id,text,language,category,department,priority,template_group
HGL_0599,Ye urgent hai: order cancel karne par extra fee charge hui. Please jaldi resolve karo.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_10
HGL_0600,Ye urgent hai: order cancel karne par extra fee charge hui. Mujhe jaldi update chahiye.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_10
HGL_0601,Mujhe damaged product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0602,Mujhe damaged product mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0603,Mujhe damaged product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0604,"Hello, mujhe damaged product mila hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0605,"Hello, mujhe damaged product mila hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0606,"Hello, mujhe damaged product mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0607,"Please help, mujhe damaged product mila hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0608,"Please help, mujhe damaged product mila hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0609,"Please help, mujhe damaged product mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0610,Mujhe help chahiye kyunki mujhe damaged product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0611,Mujhe help chahiye kyunki mujhe damaged product mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0612,Mujhe help chahiye kyunki mujhe damaged product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0613,Ye urgent hai: mujhe damaged product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0614,Ye urgent hai: mujhe damaged product mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0615,Ye urgent hai: mujhe damaged product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_01
HGL_0616,Item defective hai aur work nahi kar raha.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0617,Item defective hai aur work nahi kar raha. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0618,Item defective hai aur work nahi kar raha. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0619,"Hello, item defective hai aur work nahi kar raha.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0620,"Hello, item defective hai aur work nahi kar raha. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0621,"Hello, item defective hai aur work nahi kar raha. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0622,"Please help, item defective hai aur work nahi kar raha.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0623,"Please help, item defective hai aur work nahi kar raha. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0624,"Please help, item defective hai aur work nahi kar raha. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0625,Mujhe help chahiye kyunki item defective hai aur work nahi kar raha.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0626,Mujhe help chahiye kyunki item defective hai aur work nahi kar raha. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0627,Mujhe help chahiye kyunki item defective hai aur work nahi kar raha. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0628,Ye urgent hai: item defective hai aur work nahi kar raha.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0629,Ye urgent hai: item defective hai aur work nahi kar raha. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0630,Ye urgent hai: item defective hai aur work nahi kar raha. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_02
HGL_0631,Mujhe wrong product deliver hua.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0632,Mujhe wrong product deliver hua. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0633,Mujhe wrong product deliver hua. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0634,"Hello, mujhe wrong product deliver hua.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0635,"Hello, mujhe wrong product deliver hua. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0636,"Hello, mujhe wrong product deliver hua. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0637,"Please help, mujhe wrong product deliver hua.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0638,"Please help, mujhe wrong product deliver hua. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0639,"Please help, mujhe wrong product deliver hua. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0640,Mujhe help chahiye kyunki mujhe wrong product deliver hua.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0641,Mujhe help chahiye kyunki mujhe wrong product deliver hua. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0642,Mujhe help chahiye kyunki mujhe wrong product deliver hua. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0643,Ye urgent hai: mujhe wrong product deliver hua.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0644,Ye urgent hai: mujhe wrong product deliver hua. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0645,Ye urgent hai: mujhe wrong product deliver hua. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03
HGL_0646,Product description ke according nahi hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0647,Product description ke according nahi hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0648,Product description ke according nahi hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0649,"Hello, product description ke according nahi hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0650,"Hello, product description ke according nahi hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0651,"Hello, product description ke according nahi hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0652,"Please help, product description ke according nahi hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0653,"Please help, product description ke according nahi hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0654,"Please help, product description ke according nahi hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0655,Mujhe help chahiye kyunki product description ke according nahi hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0656,Mujhe help chahiye kyunki product description ke according nahi hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0657,Mujhe help chahiye kyunki product description ke according nahi hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0658,Ye urgent hai: product description ke according nahi hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0659,Ye urgent hai: product description ke according nahi hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0660,Ye urgent hai: product description ke according nahi hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_04
HGL_0661,Package mein ek accessory missing hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0662,Package mein ek accessory missing hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0663,Package mein ek accessory missing hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0664,"Hello, package mein ek accessory missing hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0665,"Hello, package mein ek accessory missing hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0666,"Hello, package mein ek accessory missing hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0667,"Please help, package mein ek accessory missing hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0668,"Please help, package mein ek accessory missing hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0669,"Please help, package mein ek accessory missing hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0670,Mujhe help chahiye kyunki package mein ek accessory missing hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0671,Mujhe help chahiye kyunki package mein ek accessory missing hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0672,Mujhe help chahiye kyunki package mein ek accessory missing hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0673,Ye urgent hai: package mein ek accessory missing hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0674,Ye urgent hai: package mein ek accessory missing hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0675,Ye urgent hai: package mein ek accessory missing hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_05
HGL_0676,Item ke parts broken hain.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0677,Item ke parts broken hain. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0678,Item ke parts broken hain. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0679,"Hello, item ke parts broken hain.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0680,"Hello, item ke parts broken hain. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0681,"Hello, item ke parts broken hain. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0682,"Please help, item ke parts broken hain.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0683,"Please help, item ke parts broken hain. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0684,"Please help, item ke parts broken hain. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0685,Mujhe help chahiye kyunki item ke parts broken hain.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0686,Mujhe help chahiye kyunki item ke parts broken hain. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0687,Mujhe help chahiye kyunki item ke parts broken hain. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0688,Ye urgent hai: item ke parts broken hain.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0689,Ye urgent hai: item ke parts broken hain. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0690,Ye urgent hai: item ke parts broken hain. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_06
HGL_0691,Product ki quality bahut poor hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0692,Product ki quality bahut poor hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0693,Product ki quality bahut poor hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0694,"Hello, product ki quality bahut poor hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0695,"Hello, product ki quality bahut poor hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0696,"Hello, product ki quality bahut poor hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0697,"Please help, product ki quality bahut poor hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0698,"Please help, product ki quality bahut poor hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0699,"Please help, product ki quality bahut poor hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0700,Mujhe help chahiye kyunki product ki quality bahut poor hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0701,Mujhe help chahiye kyunki product ki quality bahut poor hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0702,Mujhe help chahiye kyunki product ki quality bahut poor hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0703,Ye urgent hai: product ki quality bahut poor hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0704,Ye urgent hai: product ki quality bahut poor hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0705,Ye urgent hai: product ki quality bahut poor hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_07
HGL_0706,Mujhe expired product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0707,Mujhe expired product mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0708,Mujhe expired product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0709,"Hello, mujhe expired product mila hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0710,"Hello, mujhe expired product mila hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0711,"Hello, mujhe expired product mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0712,"Please help, mujhe expired product mila hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0713,"Please help, mujhe expired product mila hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0714,"Please help, mujhe expired product mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0715,Mujhe help chahiye kyunki mujhe expired product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0716,Mujhe help chahiye kyunki mujhe expired product mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0717,Mujhe help chahiye kyunki mujhe expired product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0718,Ye urgent hai: mujhe expired product mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0719,Ye urgent hai: mujhe expired product mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0720,Ye urgent hai: mujhe expired product mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_08
HGL_0721,Product ka size ya colour order se different hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0722,Product ka size ya colour order se different hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0723,Product ka size ya colour order se different hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0724,"Hello, product ka size ya colour order se different hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0725,"Hello, product ka size ya colour order se different hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0726,"Hello, product ka size ya colour order se different hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0727,"Please help, product ka size ya colour order se different hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0728,"Please help, product ka size ya colour order se different hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0729,"Please help, product ka size ya colour order se different hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0730,Mujhe help chahiye kyunki product ka size ya colour order se different hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0731,Mujhe help chahiye kyunki product ka size ya colour order se different hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0732,Mujhe help chahiye kyunki product ka size ya colour order se different hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0733,Ye urgent hai: product ka size ya colour order se different hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0734,Ye urgent hai: product ka size ya colour order se different hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0735,Ye urgent hai: product ka size ya colour order se different hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_09
HGL_0736,Delivery mein empty package mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0737,Delivery mein empty package mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0738,Delivery mein empty package mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0739,"Hello, delivery mein empty package mila hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0740,"Hello, delivery mein empty package mila hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0741,"Hello, delivery mein empty package mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0742,"Please help, delivery mein empty package mila hai.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0743,"Please help, delivery mein empty package mila hai. Please jaldi resolve karo.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0744,"Please help, delivery mein empty package mila hai. Mujhe jaldi update chahiye.",Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0745,Mujhe help chahiye kyunki delivery mein empty package mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0746,Mujhe help chahiye kyunki delivery mein empty package mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0747,Mujhe help chahiye kyunki delivery mein empty package mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0748,Ye urgent hai: delivery mein empty package mila hai.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0749,Ye urgent hai: delivery mein empty package mila hai. Please jaldi resolve karo.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0750,Ye urgent hai: delivery mein empty package mila hai. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_10
HGL_0751,Mujhe ye product return karna hai.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0752,Mujhe ye product return karna hai. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0753,Mujhe ye product return karna hai. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0754,"Hello, mujhe ye product return karna hai.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0755,"Hello, mujhe ye product return karna hai. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0756,"Hello, mujhe ye product return karna hai. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0757,"Please help, mujhe ye product return karna hai.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0758,"Please help, mujhe ye product return karna hai. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0759,"Please help, mujhe ye product return karna hai. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0760,Mujhe help chahiye kyunki mujhe ye product return karna hai.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0761,Mujhe help chahiye kyunki mujhe ye product return karna hai. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0762,Mujhe help chahiye kyunki mujhe ye product return karna hai. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0763,Ye urgent hai: mujhe ye product return karna hai.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0764,Ye urgent hai: mujhe ye product return karna hai. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0765,Ye urgent hai: mujhe ye product return karna hai. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_01
HGL_0766,Damaged item ka replacement chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0767,Damaged item ka replacement chahiye. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0768,Damaged item ka replacement chahiye. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0769,"Hello, damaged item ka replacement chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0770,"Hello, damaged item ka replacement chahiye. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0771,"Hello, damaged item ka replacement chahiye. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0772,"Please help, damaged item ka replacement chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0773,"Please help, damaged item ka replacement chahiye. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0774,"Please help, damaged item ka replacement chahiye. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0775,Mujhe help chahiye kyunki damaged item ka replacement chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0776,Mujhe help chahiye kyunki damaged item ka replacement chahiye. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0777,Mujhe help chahiye kyunki damaged item ka replacement chahiye. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0778,Ye urgent hai: damaged item ka replacement chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0779,Ye urgent hai: damaged item ka replacement chahiye. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0780,Ye urgent hai: damaged item ka replacement chahiye. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_02
HGL_0781,Meri return request accept nahi ho rahi.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0782,Meri return request accept nahi ho rahi. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0783,Meri return request accept nahi ho rahi. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0784,"Hello, meri return request accept nahi ho rahi.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0785,"Hello, meri return request accept nahi ho rahi. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0786,"Hello, meri return request accept nahi ho rahi. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0787,"Please help, meri return request accept nahi ho rahi.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0788,"Please help, meri return request accept nahi ho rahi. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0789,"Please help, meri return request accept nahi ho rahi. Mujhe jaldi update chahiye.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0790,Mujhe help chahiye kyunki meri return request accept nahi ho rahi.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0791,Mujhe help chahiye kyunki meri return request accept nahi ho rahi. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0792,Mujhe help chahiye kyunki meri return request accept nahi ho rahi. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
HGL_0793,Ye urgent hai: meri return request accept nahi ho rahi.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_03
